index,city_development_index,relevant_experience,enrolled_university,education_level,experience,company_size,last_new_job,gender_Male,gender_Female,major_discipline_Non-STEM,major_discipline_STEM,company_type_Early Startup,company_type_Funded Startup,company_type_NGO,company_type_Public Sector,company_type_Pvt Ltd,target
9232,4,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,0
9233,4,1,2,3,3,1,1,1,0,0,1,0,0,1,0,0,0
9234,4,1,0,2,3,0,3,1,0,0,1,0,0,0,1,0,1
9235,4,1,0,2,0,1,0,1,0,1,0,0,0,0,0,1,1
9236,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9238,3,0,0,2,1,1,1,1,0,0,1,0,0,1,0,0,0
9239,2,1,0,2,3,0,4,1,0,0,1,0,0,0,0,1,1
9240,4,0,1,2,0,2,1,1,0,0,1,0,0,0,0,1,0
9241,4,1,0,2,3,2,5,0,0,0,1,0,0,0,0,1,1
9242,3,1,0,2,2,1,2,1,0,0,1,0,0,0,0,1,0
9243,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9244,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
9245,1,1,2,2,0,1,2,1,0,0,1,0,0,0,0,1,0
9246,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
9247,4,1,0,2,2,3,5,1,0,0,1,0,0,0,0,1,0
9248,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
9249,2,1,1,2,3,2,1,1,0,0,1,0,0,0,1,0,0
9250,4,1,1,1,3,1,5,1,0,0,0,0,0,0,0,1,0
9251,4,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0
9252,1,1,2,3,0,0,1,1,0,0,1,1,0,0,0,0,1
9253,1,1,0,3,1,3,5,1,0,0,1,0,0,0,0,1,0
9254,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
9255,4,1,0,2,1,0,4,1,0,0,1,0,0,0,0,1,1
9256,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
9257,1,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
9258,4,1,0,3,1,1,4,1,0,1,0,0,0,0,0,1,0
9259,1,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
9260,4,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0
9261,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9262,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
9263,1,1,0,3,1,3,2,1,0,0,1,0,0,0,0,1,0
9264,4,1,0,2,3,1,3,1,0,0,1,0,0,0,0,1,0
9265,4,0,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0
9266,4,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
9267,4,1,0,3,3,3,1,0,1,1,0,0,0,0,0,1,0
9268,4,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,0
9269,2,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
9270,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
9271,0,1,1,3,0,3,1,1,0,0,1,0,0,0,0,1,1
9272,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9273,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,0,0
9274,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
9276,2,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9277,4,1,0,2,1,1,1,0,1,0,1,0,0,0,0,1,1
9278,4,1,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0
9279,1,0,2,3,3,3,2,1,0,0,1,0,0,0,1,0,0
9280,4,1,0,2,3,0,1,1,0,0,1,0,1,0,0,0,0
9281,1,1,0,3,0,1,1,1,0,0,1,0,0,0,0,1,0
9282,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9283,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1,0
9284,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9285,1,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,1
9286,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
9287,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,1
9288,3,1,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0
9289,1,1,0,2,1,1,5,0,1,0,1,0,0,0,0,1,0
9290,4,1,0,2,3,1,1,1,0,0,1,0,1,0,0,0,0
9291,4,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,1
9292,4,0,0,2,1,2,5,1,0,0,1,0,0,0,0,1,0
9293,2,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
9294,4,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0
9295,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9296,3,1,2,2,1,0,4,1,0,0,1,0,0,0,0,1,0
9297,2,1,2,2,0,0,2,1,0,0,1,0,0,0,0,1,1
9298,2,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1,0
9299,1,1,1,2,1,1,1,1,0,0,1,0,0,0,0,1,0
9300,4,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1
9301,3,1,0,2,1,0,2,1,0,1,0,0,0,0,0,1,0
9302,1,0,2,3,0,0,1,1,0,0,1,0,0,0,0,1,1
9303,4,0,2,2,0,3,1,1,0,0,1,0,0,0,0,1,0
9304,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0
9305,3,1,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0
9306,1,1,0,3,0,3,1,1,0,0,1,0,0,0,0,1,0
9307,1,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,1
9308,4,1,0,2,1,0,2,1,0,1,0,0,0,0,0,1,0
9309,3,1,0,3,1,3,1,1,0,0,1,0,0,0,0,1,0
9310,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
9311,4,1,0,2,1,1,4,1,0,0,1,0,0,0,0,1,0
9312,4,1,0,2,3,0,2,1,0,0,1,0,0,0,0,1,1
9313,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1,0
9314,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9315,4,1,2,2,1,0,2,1,0,0,1,0,0,0,0,1,0
9316,4,1,0,2,0,2,3,1,0,0,1,0,0,0,0,1,0
9317,4,1,0,1,3,1,5,1,0,0,0,0,0,0,0,1,0
9318,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9319,4,1,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0
9320,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9321,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9322,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
9323,3,1,2,1,2,2,2,1,0,0,0,0,0,0,0,1,0
9324,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9325,4,1,0,2,1,1,5,1,0,0,1,0,0,0,0,1,0
9326,3,1,0,4,0,1,2,1,0,0,1,0,0,0,0,1,1
9327,4,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1,0
9328,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9329,4,1,0,2,1,0,5,1,0,0,1,0,0,0,0,1,0
9330,1,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,1
9331,4,1,0,2,3,2,4,1,0,0,1,0,0,0,0,1,0
9332,2,1,0,2,0,2,2,1,0,0,1,0,0,0,0,1,0
9333,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
9334,3,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
9335,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9336,1,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,1
9337,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1
9338,4,1,0,2,1,1,5,1,0,0,1,0,0,0,0,1,0
9340,1,1,0,3,3,2,2,1,0,0,1,0,0,0,0,1,1
9341,1,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,1
9342,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9343,4,1,0,2,2,3,5,1,0,0,1,0,0,0,0,1,0
9344,1,1,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0
9345,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9346,1,0,0,3,1,1,5,1,0,0,1,0,0,1,0,0,1
9347,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
9348,2,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
9349,4,1,0,2,1,0,3,1,0,0,1,0,0,0,0,1,1
9350,1,1,0,3,1,1,5,1,0,0,1,0,0,0,0,1,0
9351,1,1,1,3,1,3,4,1,0,0,1,0,0,0,0,1,1
9352,4,0,0,2,3,1,2,1,0,0,1,0,0,0,0,1,1
9353,4,1,0,2,3,3,1,1,0,0,1,0,0,0,0,1,0
9354,0,1,0,2,3,0,1,1,0,1,0,0,0,0,0,1,1
9355,4,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1
9356,3,1,0,3,1,0,1,1,0,0,1,1,0,0,0,0,0
9357,3,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1
9359,4,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0
9360,3,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1
9361,4,1,0,2,3,2,4,1,0,0,1,0,0,0,0,1,0
9362,4,1,0,3,1,0,5,1,0,0,1,0,0,0,0,1,0
9364,3,1,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0
9365,4,1,0,2,3,0,1,1,0,0,1,0,1,0,0,0,0
9366,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
9367,3,1,0,3,1,0,4,1,0,0,1,1,0,0,0,0,0
9368,4,1,0,3,0,1,1,1,0,1,0,0,0,0,0,1,0
9369,4,1,0,2,2,3,1,1,0,0,1,0,0,0,0,1,0
9370,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0
9371,2,0,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
9372,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,1,0
9373,3,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
9374,1,1,0,2,1,1,5,1,0,0,1,0,0,0,0,1,0
9375,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
9376,1,1,0,2,3,0,2,1,0,0,1,1,0,0,0,0,0
9377,3,1,2,2,0,1,1,1,0,0,1,0,0,0,0,1,0
9378,0,1,0,2,0,0,2,0,1,0,1,0,0,0,0,1,1
9379,3,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,1
9380,4,1,0,2,3,1,0,1,0,1,0,0,0,0,0,1,0
9381,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1
9382,4,1,0,2,1,2,1,1,0,0,1,0,0,0,0,1,0
9383,0,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
9384,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9385,2,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
9386,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
9387,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,1,1
9388,2,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,1
9389,1,0,2,2,0,1,1,1,0,0,1,0,0,0,0,1,0
9390,2,1,0,2,1,1,5,1,0,0,1,0,0,0,0,1,0
9391,1,1,0,2,0,3,1,1,0,0,1,0,0,0,0,1,1
9392,3,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,1
9393,3,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,0
9394,3,1,0,3,1,0,3,1,0,0,1,0,0,0,0,1,0
9395,1,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1
9396,1,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,1
9397,4,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9398,4,1,0,3,0,0,2,1,0,1,0,0,0,0,0,1,0
9399,1,1,2,3,2,3,2,1,0,0,1,0,0,0,0,1,1
9400,4,1,0,2,3,1,4,1,0,1,0,0,0,0,0,1,1
9401,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
9402,3,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1
9403,4,1,2,2,1,0,4,1,0,0,1,0,0,0,0,1,0
9404,4,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
9405,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
9406,4,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9407,4,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9408,4,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
9409,4,0,1,2,0,2,5,1,0,0,1,0,0,0,1,0,0
9410,1,1,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0
9411,1,1,0,3,1,0,4,1,0,0,1,0,0,0,0,1,0
9412,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
9413,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
9414,1,1,2,2,2,0,1,1,0,0,1,1,0,0,0,0,0
9415,1,1,0,2,3,0,5,1,0,0,1,0,0,0,1,0,0
9416,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
9417,4,0,2,3,1,2,5,1,0,0,1,0,0,0,1,0,0
9419,4,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,1
9420,4,1,0,2,1,2,5,1,0,0,1,0,0,0,0,1,0
9421,1,1,0,3,3,1,1,1,0,0,1,0,1,0,0,0,0
9422,4,1,0,2,1,0,2,1,0,0,1,0,1,0,0,0,1
9423,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
9424,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0
9425,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9426,2,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
9427,2,1,0,2,1,1,1,1,0,0,1,0,1,0,0,0,0
9428,1,1,1,2,1,3,3,1,0,0,1,0,0,0,0,1,1
9429,1,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,0
9430,4,1,0,3,3,3,2,1,0,0,1,0,0,0,0,1,0
9431,4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
9432,4,0,0,4,1,2,2,0,1,1,0,0,0,1,0,0,0
9433,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,1
9434,3,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
9435,3,1,0,2,0,2,2,1,0,0,1,0,0,0,0,1,0
9436,1,0,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0
9437,3,1,0,3,3,0,2,1,0,0,1,0,0,0,0,1,1
9438,2,1,0,2,0,1,2,1,0,0,1,0,0,0,0,1,0
9439,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9440,4,1,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0
9441,4,0,0,2,3,3,5,1,0,0,1,0,0,1,0,0,0
9442,3,1,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0
9443,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9444,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9445,3,1,0,3,3,2,1,1,0,0,1,0,0,0,0,1,0
9446,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1
9447,3,1,2,2,1,3,2,1,0,0,1,0,0,0,0,1,1
9448,4,1,0,2,2,2,5,1,0,0,1,0,0,0,0,1,0
9449,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1
9450,4,0,0,2,2,1,5,1,0,1,0,0,0,1,0,0,0
9451,4,1,0,2,3,3,4,1,0,0,1,0,0,0,0,1,0
9452,3,1,0,2,2,1,1,1,0,0,1,0,0,1,0,0,0
9453,1,0,0,2,1,1,5,1,0,0,1,0,0,0,0,1,1
9454,4,0,2,2,0,0,1,1,0,0,1,0,0,0,1,0,1
9455,4,1,0,1,2,0,5,0,1,0,0,0,0,0,0,1,0
9456,2,1,0,2,1,2,5,0,1,0,1,0,0,1,0,0,0
9457,1,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
9458,4,0,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
9459,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9461,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
9462,4,1,0,3,2,2,1,1,0,0,1,0,0,0,0,1,0
9463,4,1,0,1,3,0,2,1,0,0,0,0,0,0,0,1,1
9464,3,1,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0
9465,1,1,2,2,0,1,2,1,0,0,1,0,0,0,0,0,1
9466,2,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1,0
9467,3,1,0,3,1,0,0,1,0,1,0,0,0,0,0,1,0
9468,1,1,0,2,1,2,2,1,0,0,1,0,0,0,0,1,1
9469,4,1,0,2,3,2,5,1,0,0,1,0,0,0,0,1,0
9470,3,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
9471,2,1,1,3,1,0,2,1,0,0,1,0,0,0,0,1,0
9472,2,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9473,4,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0
9474,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
9475,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9476,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
9477,1,0,2,3,0,0,0,1,0,0,1,0,0,0,0,1,1
9478,3,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9480,3,1,0,3,1,3,1,1,0,0,1,0,0,0,0,1,0
9481,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
9482,4,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0
9483,3,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,0
9484,4,0,0,4,3,1,5,1,0,0,1,0,0,0,1,0,0
9485,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
9486,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,1
9487,2,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9488,0,0,1,2,0,1,1,1,0,0,1,0,0,0,0,1,1
9489,3,1,0,3,1,1,1,1,0,0,1,0,0,1,0,0,1
9490,4,1,0,2,3,1,5,1,0,1,0,0,0,0,0,1,1
9491,4,1,0,2,1,0,2,1,0,0,1,0,0,1,0,0,0
9492,3,0,2,2,1,1,5,1,0,0,1,0,0,0,0,1,0
9493,1,0,0,3,0,0,3,1,0,0,1,1,0,0,0,0,0
9495,4,1,0,2,1,3,4,1,0,1,0,0,0,0,0,1,0
9496,4,0,2,2,1,0,4,1,0,0,1,0,0,0,1,0,1
9497,1,1,0,2,0,0,4,1,0,0,1,0,0,0,0,1,0
9498,4,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
9499,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1,0
9501,4,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
9502,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1
9503,1,0,2,2,1,3,1,0,1,0,1,0,0,0,1,0,1
9504,0,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,1
9505,1,0,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0
9506,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
9507,4,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0
9508,3,1,0,3,2,2,3,1,0,0,1,0,0,0,0,1,1
9509,4,1,0,2,2,0,3,1,0,1,0,0,0,0,0,1,0
9510,0,1,0,2,1,1,1,0,1,0,1,0,0,0,0,1,1
9511,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1
9512,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
9513,1,1,0,2,1,1,0,1,0,0,1,1,0,0,0,0,1
9514,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,1
9515,4,1,1,2,3,0,1,1,0,0,1,0,0,0,0,1,0
9517,4,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1,0
9518,4,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0
9520,2,1,0,2,2,1,4,1,0,0,1,0,0,0,0,1,0
9521,4,1,1,2,2,0,5,1,0,0,1,0,0,0,0,1,0
9522,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
9523,4,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,0
9524,4,1,1,2,3,0,5,1,0,0,1,0,0,0,0,1,0
9525,2,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9526,2,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
9527,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9528,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9529,4,1,0,2,2,1,4,1,0,0,1,0,0,0,1,0,0
9530,4,1,0,2,2,3,1,1,0,0,1,0,0,0,1,0,0
9531,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
9532,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,1
9533,4,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0
9534,4,1,0,3,0,0,1,1,0,0,1,0,1,0,0,0,0
9535,2,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9536,4,0,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0
9537,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
9538,3,1,0,4,3,3,5,1,0,0,1,0,0,0,0,1,0
9539,0,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,1
9540,0,0,1,2,0,1,2,1,0,1,0,0,0,0,0,1,1
9541,4,1,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0
9542,1,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
9543,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9544,4,1,0,2,3,2,2,1,0,0,1,0,0,0,0,1,0
9545,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9546,4,1,0,3,2,3,1,1,0,1,0,0,0,0,0,1,0
9547,3,1,0,2,3,1,1,1,0,0,1,0,1,0,0,0,0
9548,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
9549,3,1,0,3,2,0,0,1,0,0,1,0,0,0,0,1,0
9550,0,1,0,3,1,0,4,1,0,0,1,1,0,0,0,0,1
9551,3,0,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
9552,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
9554,4,1,0,2,2,0,1,1,0,0,1,0,1,0,0,0,0
9555,3,1,2,2,0,0,1,0,1,0,1,0,0,0,0,1,0
9556,4,0,2,2,1,2,4,0,1,0,1,0,0,0,1,0,1
9557,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
9558,1,1,0,2,1,2,2,1,0,0,1,0,0,0,0,1,1
9559,3,1,0,2,0,2,1,1,0,0,1,0,0,0,0,1,1
9560,1,0,0,2,1,1,5,1,0,0,1,0,0,0,0,1,1
9561,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
9562,4,1,2,2,3,0,1,1,0,0,1,0,1,0,0,0,1
9563,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
9564,3,1,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0
9565,4,1,0,1,3,2,1,1,0,0,0,0,0,0,0,1,0
9567,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
9568,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0
9569,2,0,1,2,1,0,2,1,0,0,1,0,0,0,0,1,0
9570,1,1,1,3,0,0,1,1,0,0,1,0,0,0,0,1,0
9571,1,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
9572,3,1,0,2,2,0,5,1,0,0,1,0,1,0,0,0,0
9573,2,1,0,1,2,0,5,1,0,0,0,0,0,0,0,1,0
9574,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
9575,0,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9576,4,0,0,2,2,0,3,0,1,0,1,0,0,0,0,1,0
9577,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9578,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9579,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
9580,4,1,0,3,1,3,5,1,0,0,1,0,0,0,0,1,0
9582,4,0,0,2,3,0,4,1,0,0,1,0,0,0,0,1,0
9583,4,1,0,3,3,3,1,1,0,0,1,0,0,0,0,1,0
9584,1,0,2,2,0,1,0,1,0,0,1,0,0,0,0,1,1
9585,0,1,2,3,0,0,1,1,0,0,1,0,0,1,0,0,1
9586,3,1,0,1,2,0,4,0,0,0,0,0,1,0,0,0,1
9587,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
9588,3,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
9589,0,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,1
9590,4,1,0,3,3,0,2,1,0,0,1,0,0,0,0,1,0
9591,4,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
9592,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9593,3,1,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0
9594,1,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
9595,4,1,1,2,2,1,1,0,1,0,1,0,0,0,0,1,0
9597,4,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0
9598,4,1,0,3,3,0,2,1,0,0,1,0,0,0,0,1,0
9599,4,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,0
9600,4,1,0,3,2,0,1,1,0,0,1,1,0,0,0,0,0
9601,3,1,0,4,1,0,2,1,0,0,1,0,0,0,0,1,0
9602,1,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1,1
9603,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
9604,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
9605,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9606,3,0,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0
9607,1,1,0,3,2,0,0,1,0,0,1,0,0,0,0,1,0
9608,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
9609,4,1,0,2,0,2,1,1,0,0,1,0,0,0,0,1,0
9610,4,1,1,2,2,0,2,1,0,0,1,0,0,0,0,1,0
9611,1,1,0,2,2,2,3,1,0,0,1,0,0,0,0,1,1
9612,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
9613,2,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
9614,4,0,0,2,0,2,5,0,0,1,0,0,0,0,0,1,0
9615,3,1,0,2,2,1,0,1,0,0,1,0,0,0,0,1,0
9616,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,1
9617,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
9618,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
9619,1,1,0,2,0,0,1,1,0,0,1,0,1,0,0,0,1
9620,1,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
9621,2,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0
